crop,country,iso3_code,aver_n_rate_kg_ha,COD,Agri-Footprint Region,Country,IPCC Climate Koppen,DE EF,DE EF Level,IE Volitisation Factor IPCC,IE EF Volatilization and redeposition,IE Leaching Factor IPCC,IE EF Leaching and runoff,EF urea IPCC,EF transport (global) (kgN/ kgCO2),EF production (global) (kgN/ kgCO2),ISO3,direct_emissions,indirect_emissions_VR,indirect_emissions_LR,indirect_emissions_total,production_emissions,transport_emissions,urea emissions,total_emissions
Roots/tubers,Turkey,TUR,120.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,2498.5714285714284,699.6,549.6857142857142,1249.2857142857142,447.6,33.24,88.0,4316.697142857142
Soybeans,Turkey,TUR,30.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,624.6428571428571,174.9,137.42142857142855,312.32142857142856,111.9,8.31,22.0,1079.1742857142856
Sugar beet,Turkey,TUR,100.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,2082.142857142857,583.0,458.0714285714285,1041.0714285714284,373.0,27.700000000000003,73.33333333333333,3597.2476190476186
Sugar cane,Turkey,TUR,0.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tea,Turkey,TUR,150.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,3123.214285714286,874.5000000000001,687.1071428571428,1561.607142857143,559.5,41.550000000000004,110.0,5395.871428571429
Vegetables,Turkey,TUR,120.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,2498.5714285714284,699.6,549.6857142857142,1249.2857142857142,447.6,33.24,88.0,4316.697142857142
Wheat,Turkey,TUR,80.0,212,Middle East,Turkey,wet,0.05,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TUR,1665.7142857142858,466.4,366.45714285714286,832.8571428571429,298.4,22.160000000000004,58.666666666666664,2877.798095238095
Fruit primary and citrus fruits and treenuts,Ukraine,UKR,29.5714285714286,217,CIS,Ukraine,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,UKR,615.7193877551027,172.40142857142874,135.4582653061226,307.8596938775513,110.30142857142869,8.191285714285723,21.68571428571431,1063.7575102040828
Grassland,Ukraine,UKR,38.1465123812524,217,CIS,Ukraine,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,UKR,794.2648827953625,222.3941671827015,174.73827421497975,397.13244139768125,142.28649118207144,10.566583929606916,27.974109079585094,1372.224508384307
Maize,Ukraine,UKR,106.793947396672,217,CIS,Ukraine,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,UKR,2223.6025475807064,622.6087133225977,489.19256046775536,1111.8012737903532,398.34142378958654,29.581923428878145,78.31556142422615,3841.64273001375
Other cereals,Ukraine,UKR,61.4069086434942,217,CIS,Ukraine,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,UKR,1278.579562112754,358.00227739157117,281.2875036648059,639.289781056377,229.04776924023335,17.009713694247893,45.03173300522908,2208.958559108841
Rapeseed,Ukraine,UKR,126.256915433711,217,CIS,Ukraine,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,UKR,2628.849346351911,736.077816978535,578.3468561974204,1314.4246731759554,470.93829456774205,34.97316557513795,92.58840465138807,4541.773884322134
Residual,Ukraine,UKR,49.9624282125228,217,CIS,Ukraine,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,UKR,1040.2891302821713,291.28095647900795,228.8636086620776,520.1445651410855,186.35985723271006,13.839592614868817,36.63911402251673,1797.2722592933521
Roots/tubers,Ukraine,UKR,159.149862258953,217,CIS,Ukraine,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,UKR,3313.7274891774855,927.8436969696959,729.0200476190469,1656.8637445887427,593.6289862258947,44.084511845729985,116.70989898989886,5725.014630827752
Soybeans,Ukraine,UKR,36.675745841767,217,CIS,Ukraine,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,UKR,763.6414223482201,213.81959825750158,168.0011129166084,381.82071117411,136.8005319897909,10.159181598169459,26.895546950629136,1319.3173940609195
Sugar beet,Ukraine,UKR,169.881822107081,217,CIS,Ukraine,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,UKR,3537.1822245867224,990.4110228842821,778.180089409079,1768.5911122933612,633.6591964594121,47.05726472366144,124.58000287852606,6111.069800941683
Vegetables,Ukraine,UKR,138.291836076661,217,CIS,Ukraine,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,UKR,2879.4335868819066,806.2414043269338,633.4753891140193,1439.716793440953,515.8285485659455,38.306838593235106,101.41401312288475,4974.699780604925
Wheat,Ukraine,UKR,103.766156950906,217,CIS,Ukraine,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,UKR,2160.5596250849353,604.9566950237819,475.3231175186858,1080.2798125424677,387.0477654268794,28.743225475400962,76.09518176399773,3732.7256102936803
Fruit primary and citrus fruits and treenuts,United Kingdom of Great Britain and Northern Ireland,GBR,87.0,219,Europe,United Kingdom,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,GBR,326.06357142857144,507.21,398.52214285714285,905.7321428571429,324.51,24.099000000000004,63.80000000000001,1644.2047142857143
Grassland,United Kingdom of Great Britain and Northern Ireland,GBR,31.3996806812134,219,Europe,United Kingdom,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,GBR,117.68151752451907,183.06013837147412,143.83296586330107,326.8931042347752,117.12080894092598,8.697711548696113,23.026432499556496,593.4195747484728
Maize green,United Kingdom of Great Britain and Northern Ireland,GBR,61.0,219,Europe,United Kingdom,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,GBR,228.6192857142857,355.63,279.4235714285714,635.0535714285713,227.53,16.897000000000002,44.73333333333334,1152.8331904761903
Other cereals,United Kingdom of Great Britain and Northern Ireland,GBR,113.782766111513,219,Europe,United Kingdom,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,GBR,426.4415527050777,663.3535264301208,521.2063421950949,1184.5598686252156,424.4097175959435,31.517826212889105,83.44069514844286,2150.369660287569
Other oil crops,United Kingdom of Great Britain and Northern Ireland,GBR,78.0,219,Europe,United Kingdom,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,GBR,292.3328571428571,454.74,357.29571428571427,812.0357142857142,290.94,21.606,57.20000000000001,1474.1145714285715
Pulses,United Kingdom of Great Britain and Northern Ireland,GBR,1.0,219,Europe,United Kingdom,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,GBR,3.7478571428571423,5.83,4.5807142857142855,10.410714285714285,3.73,0.277,0.7333333333333334,18.898904761904763
Rapeseed,United Kingdom of Great Britain and Northern Ireland,GBR,190.0,219,Europe,United Kingdom,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,GBR,712.092857142857,1107.7000000000003,870.3357142857143,1978.0357142857147,708.7,52.63,139.33333333333334,3590.7919047619057
Residual,United Kingdom of Great Britain and Northern Ireland,GBR,41.0729927007299,219,Europe,United Kingdom,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,GBR,153.93570907194984,239.45554744525535,188.143644421272,427.59919186652735,153.2022627737225,11.377218978102183,30.120194647201927,776.2345773375039
Roots/tubers,United Kingdom of Great Britain and Northern Ireland,GBR,142.0,219,Europe,United Kingdom,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,GBR,532.1957142857142,827.8599999999999,650.4614285714284,1478.3214285714284,529.66,39.334,104.13333333333334,2683.6444761904754
Sugar beet,United Kingdom of Great Britain and Northern Ireland,GBR,92.0,219,Europe,United Kingdom,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,GBR,344.8028571428571,536.36,421.42571428571426,957.7857142857142,343.16,25.484,67.46666666666668,1738.6992380952381
Vegetables,United Kingdom of Great Britain and Northern Ireland,GBR,59.0,219,Europe,United Kingdom,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,GBR,221.12357142857138,343.97,270.26214285714286,614.2321428571429,220.07,16.343,43.26666666666667,1115.035380952381
Wheat,United Kingdom of Great Britain and Northern Ireland,GBR,191.0,219,Europe,United Kingdom,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,GBR,715.8407142857143,1113.53,874.9164285714286,1988.4464285714284,712.43,52.907000000000004,140.0666666666667,3609.690809523809
Coffee green,United Republic of Tanzania,TZA,14.8297402597403,220,Africa,United Republic of Tanzania,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TZA,18.526582653061276,86.45738571428595,67.93080306122465,154.3881887755106,55.314931168831315,4.107838051948064,10.875142857142889,243.21268350649413
Maize,United Republic of Tanzania,TZA,16.5466265060241,220,Africa,United Republic of Tanzania,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TZA,20.671464113597253,96.4668325301205,75.79536841652325,172.26220094664376,61.71891686746989,4.583415542168677,12.134192771084342,271.3701902409639
Other cereals,United Republic of Tanzania,TZA,0.0263257575757576,220,Africa,United Republic of Tanzania,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TZA,0.03288839285714289,0.1534791666666668,0.1205907738095239,0.2740699404761907,0.09819507575757584,0.007292234848484856,0.019305555555555576,0.4317511994949499
Pulses,United Republic of Tanzania,TZA,4.61811514195584,220,Africa,United Republic of Tanzania,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TZA,5.769345273771974,26.92361127760255,21.154266003830575,48.077877281433125,17.225569479495284,1.2792178943217678,3.3866177707676166,75.73862769978977
Residual,United Republic of Tanzania,TZA,1.18773006134969,220,Africa,United Republic of Tanzania,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TZA,1.4838141980718627,6.9244662576686915,5.44065205959683,12.365118317265521,4.4302331288343435,0.32900122699386414,0.8710020449897726,19.479168916155363
Rice,United Republic of Tanzania,TZA,11.5935095715588,220,Africa,United Republic of Tanzania,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TZA,14.483605886183101,67.5901608021878,53.1065549160047,120.6967157181925,43.24379070191432,3.2114021513217876,8.50190701914312,190.1374214767548
Roots/tubers,United Republic of Tanzania,TZA,16.8508536585366,220,Africa,United Republic of Tanzania,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TZA,21.05153074912894,98.24047682926837,77.18894608013946,175.42942290940783,62.85368414634152,4.667686463414639,12.357292682926841,276.3596169512198
Sugar cane,United Republic of Tanzania,TZA,21.0525,220,Africa,United Republic of Tanzania,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TZA,26.300587499999992,122.73607499999999,96.43548749999998,219.17156249999996,78.525825,5.8315425,15.4385,345.2680174999999
Tea,United Republic of Tanzania,TZA,51.8478260869565,220,Africa,United Republic of Tanzania,wet,0.003,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,TZA,64.77274844720495,302.2728260869564,237.50007763975148,539.7729037267079,193.39239130434774,14.361847826086953,38.021739130434774,850.3216304347824
Coffee green,United States of America,USA,112.085048655007,221,North America,United States of America,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,USA,420.07875020915833,653.4558336586907,513.4295835889714,1166.8854172476622,418.0772314831761,31.04755847743694,82.19570234700514,2118.284659764439
Cottonseed,United States of America,USA,81.9341705668098,221,North America,United States of America,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,USA,307.0775664028936,477.67621440450114,375.3170256035366,852.9932400080377,305.6144562142005,22.695765247006317,60.08505841566052,1548.4660862877988
Fruit primary and citrus fruits and treenuts,United States of America,USA,83.7037948850026,221,North America,United States of America,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,USA,313.7098655440061,487.99312417956514,383.4231689982297,871.4162931777948,312.21515492105965,23.185951183145722,61.38278291566858,1581.9100477416748
Maize,United States of America,USA,157.647620933267,221,North America,United States of America,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,USA,590.8407621691799,919.0856300409469,722.1387093178867,1641.2243393588335,588.025626081086,43.668390998514965,115.60825535106248,2979.367373958677
Other cereals,United States of America,USA,64.9088633945384,221,North America,United States of America,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,USA,243.2691473079593,378.41867359015885,297.3289578208391,675.7476314109979,242.11006046162822,17.979755160287137,47.59983315599484,1226.7064274968675
Other oil crops,United States of America,USA,41.9099489970278,221,North America,United States of America,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,USA,157.07250170528917,244.33500265267207,191.97750208424233,436.31250473691443,156.3241097589137,11.6090558721767,30.733962597820383,792.0521346711143
Pulses,United States of America,USA,59.1372808202803,221,North America,United States of America,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,USA,221.6380803314362,344.7703471822342,270.8909870717554,615.6613342539896,220.58205745964554,16.381026787217646,43.36733926820556,1117.6298381004947
Rapeseed,United States of America,USA,68.2792632131814,221,North America,United States of America,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,USA,255.9009243425448,398.0681045328475,312.7677964186659,710.8359009515134,254.6816517851666,18.913355910051248,50.07145968966636,1290.4032926789425
Rice,United States of America,USA,189.17714511992,221,North America,United States of America,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,USA,709.0089146030144,1102.9027560491336,866.5664511814621,1969.4692072305957,705.6307512973016,52.402069198217845,138.72990642127465,3575.2408487504044
Roots/tubers,United States of America,USA,255.935000098842,221,North America,United States of America,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,USA,959.2078182275886,1492.101050576249,1172.3651111670526,2664.4661617433017,954.6375503686806,70.89399502737925,187.68566673915083,4836.891192106101
Soybeans,United States of America,USA,5.52579289869182,221,North America,United States of America,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,USA,20.70988238531141,32.21537259937331,25.31207847093617,57.52745107030948,20.611207512120487,1.5306446329376342,4.052248125707335,104.43143372638636
Sugar beet,United States of America,USA,119.729248973278,221,North America,United States of America,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,USA,448.72812097342114,698.0215215142108,548.4454811897369,1246.4670027039479,446.59009867032694,33.16500196559801,87.80144924707054,2262.7516735603645
Sugar cane,United States of America,USA,119.729248973278,221,North America,United States of America,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,USA,448.72812097342114,698.0215215142108,548.4454811897369,1246.4670027039479,446.59009867032694,33.16500196559801,87.80144924707054,2262.7516735603645
Vegetables,United States of America,USA,200.571725929451,221,North America,United States of America,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,USA,751.714175679878,1169.3331621686993,918.7617702754067,2088.0949324441062,748.1325377168522,55.55836808245793,147.08593234826407,3790.585946271559
Wheat,United States of America,USA,78.4890085944387,221,North America,United States of America,wet,0.009,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,USA,294.16559149644274,457.5909201055776,359.53572294009666,817.1266430456742,292.76400205725633,21.741455380659524,57.55860630258838,1483.3562982826213
Fruit primary and citrus fruits and treenuts,Uruguay,URY,76.0,223,Latin America,Uruguay,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,URY,1582.4285714285718,443.08000000000004,348.1342857142857,791.2142857142858,283.48,21.052000000000003,55.73333333333334,2733.908190476191
Grassland,Uruguay,URY,7.11986956027078,223,Latin America,Uruguay,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,URY,148.24585548706662,41.50883953637866,32.61408820715465,74.12292774353331,26.55711345981001,1.9722038681950063,5.221237677531906,256.11933823613685
Maize,Uruguay,URY,142.5,223,Latin America,Uruguay,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,URY,2967.0535714285716,830.7750000000001,652.7517857142857,1483.5267857142858,531.525,39.472500000000004,104.5,5126.077857142856
Other cereals,Uruguay,URY,142.5,223,Latin America,Uruguay,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,URY,2967.0535714285716,830.7750000000001,652.7517857142857,1483.5267857142858,531.525,39.472500000000004,104.5,5126.077857142856
Rapeseed,Uruguay,URY,93.0,223,Latin America,Uruguay,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,URY,1936.3928571428573,542.19,426.00642857142856,968.1964285714287,346.89,25.761000000000003,68.2,3345.440285714286
Residual,Uruguay,URY,5.0,223,Latin America,Uruguay,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,URY,104.10714285714286,29.15,22.90357142857143,52.05357142857143,18.65,1.3850000000000002,3.6666666666666665,179.86238095238093
Rice,Uruguay,URY,82.0,223,Latin America,Uruguay,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,URY,1707.3571428571431,478.06000000000006,375.6185714285714,853.6785714285714,305.86,22.714000000000002,60.13333333333335,2949.743047619048
Roots/tubers,Uruguay,URY,114.0,223,Latin America,Uruguay,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,URY,2373.6428571428573,664.62,522.2014285714286,1186.8214285714284,425.21999999999997,31.578000000000003,83.60000000000001,4100.8622857142855
Soybeans,Uruguay,URY,2.0,223,Latin America,Uruguay,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,URY,41.642857142857146,11.66,9.161428571428571,20.82142857142857,7.46,0.554,1.4666666666666668,71.94495238095239
Sugar cane,Uruguay,URY,142.5,223,Latin America,Uruguay,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,URY,2967.0535714285716,830.7750000000001,652.7517857142857,1483.5267857142858,531.525,39.472500000000004,104.5,5126.077857142856
Vegetables,Uruguay,URY,95.0,223,Latin America,Uruguay,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,URY,1978.0357142857142,553.8500000000001,435.16785714285714,989.0178571428573,354.35,26.315,69.66666666666667,3417.385238095238
Wheat,Uruguay,URY,118.0,223,Latin America,Uruguay,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,URY,2456.9285714285716,687.94,540.5242857142857,1228.4642857142858,440.14,32.686,86.53333333333335,4244.752190476191
Cottonseed,Viet Nam,VNM,152.443989231068,227,East Asia,Viet Nam,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,VNM,3174.1016329183085,888.7484572171264,698.3023592420279,1587.0508164591542,568.6160798318837,42.22698501700584,111.79225876944986,5483.787772995803
Fruit primary and citrus fruits and treenuts,Viet Nam,VNM,120.428774671643,227,East Asia,Viet Nam,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,VNM,2507.4991297702813,702.0997563356786,551.6498085494618,1253.7495648851404,449.1993295252284,33.35877058404511,88.31443475920487,4332.121229523901
Maize,Viet Nam,VNM,169.262808688789,227,East Asia,Viet Nam,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,VNM,3524.2934809129997,986.8021746556398,775.3445658008598,1762.1467404564996,631.3502764091829,46.88579800679455,124.12605970511196,6088.8023554905885
Other oil crops,Viet Nam,VNM,62.5920115329908,227,East Asia,Viet Nam,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,VNM,1303.2550972762015,364.9114272373364,286.7161214007643,651.6275486381007,233.4682030180557,17.337987194638455,45.9008084575266,2251.5896445845233
Residual,Viet Nam,VNM,67.4484534720426,227,East Asia,Viet Nam,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,VNM,1404.3731562214584,393.2244837420083,308.96209436872084,702.1865781107292,251.5827314507189,18.6832216117558,49.462199212831244,2426.287886607494
Rice,Viet Nam,VNM,127.615866111163,227,East Asia,Viet Nam,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,VNM,2657.144640814573,744.0004994280803,584.5718209792059,1328.572320407286,476.007180594638,35.349594912792156,93.58496848151954,4590.658705210808
Roots/tubers,Viet Nam,VNM,47.0886135820692,227,East Asia,Viet Nam,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,VNM,980.4522042266551,274.52661718346343,215.69948492986413,490.22610211332756,175.6405286611181,13.04354596223317,34.531649960184076,1693.894030923518
Soybeans,Viet Nam,VNM,53.2120151525808,227,East Asia,Viet Nam,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,VNM,1107.950172641236,310.226048339546,243.74903798107184,553.9750863206178,198.48081651912636,14.739728197264881,39.02214444522592,1914.1679481234708
Sugar cane,Viet Nam,VNM,218.056338989017,227,East Asia,Viet Nam,wet,0.05,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,VNM,4540.244486807033,1271.268456305969,998.8537870975471,2270.122243403516,813.3501444290334,60.401605899957715,159.90798192527916,7844.02646246482
